,date,rainfall
1,2022-09-30,9.3
2,2022-10-01,0.1
3,2022-10-02,0.2
4,2022-10-03,0.0
5,2022-10-04,0.0
6,2022-10-05,1.3
7,2022-10-06,0.0
8,2022-10-07,0.8999999999999999
9,2022-10-08,0.1
10,2022-10-09,0.0
0,2022-10-10,3.1
1,2022-10-11,0.0
2,2022-10-12,1.3
3,2022-10-13,2.9000000000000004
4,2022-10-14,0.1
5,2022-10-15,0.2
6,2022-10-16,6.699999999999999
7,2022-10-17,0.1
8,2022-10-18,0.0
9,2022-10-19,0.0
10,2022-10-20,2.2
11,2022-10-21,2.6000000000000005
12,2022-10-22,0.1
0,2022-10-23,29.5
0,2022-10-24,3.0000000000000004
1,2022-10-25,1.4000000000000001
2,2022-10-26,5.1000000000000005
3,2022-10-27,0.6000000000000001
4,2022-10-28,0.1
5,2022-10-29,1.9
6,2022-10-30,2.4000000000000004
7,2022-10-31,11.700000000000001
8,2022-11-01,6.4
9,2022-11-02,15.399999999999999
10,2022-11-03,17.0
0,2022-11-04,2.2
1,2022-11-05,2.3
2,2022-11-06,16.200000000000003
3,2022-11-07,4.1
4,2022-11-08,2.8
5,2022-11-09,2.2
6,2022-11-10,0.0
7,2022-11-11,0.0
8,2022-11-12,0.0
9,2022-11-13,0.0
0,2022-11-14,0.30000000000000004
1,2022-11-15,13.9
0,2022-11-16,16.6
1,2022-11-17,0.4
0,2022-11-18,0.0
1,2022-11-19,0.0
2,2022-11-20,5.6000000000000005
3,2022-11-21,10.2
4,2022-11-22,0.0
5,2022-11-23,3.6999999999999997
6,2022-11-24,4.300000000000001
7,2022-11-25,0.0
8,2022-11-26,0.5
9,2022-11-27,4.0
10,2022-11-28,1.0
11,2022-11-29,0.0
12,2022-11-30,0.0
13,2022-12-01,0.1
14,2022-12-02,0.1
15,2022-12-03,0.0
16,2022-12-04,0.1
17,2022-12-05,0.1
18,2022-12-06,0.0
19,2022-12-07,0.0
0,2022-12-08,0.1
1,2022-12-09,0.0
2,2022-12-10,0.0
3,2022-12-11,0.0
4,2022-12-12,1.2000000000000002
5,2022-12-13,0.0
0,2022-12-14,0.0
1,2022-12-15,0.0
2,2022-12-16,0.0
3,2022-12-17,0.0
4,2022-12-18,10.7
5,2022-12-19,8.100000000000001
6,2022-12-20,2.1
7,2022-12-21,0.0
8,2022-12-22,0.2
9,2022-12-23,16.3
10,2022-12-24,1.6999999999999997
11,2022-12-25,0.7
12,2022-12-26,0.8
13,2022-12-27,3.2
14,2022-12-28,6.5
15,2022-12-29,0.1
0,2022-12-30,4.5
1,2022-12-31,6.9
2,2023-01-01,8.0
3,2023-01-02,0.1
4,2023-01-03,3.9
5,2023-01-04,0.30000000000000004
6,2023-01-05,0.0
7,2023-01-06,1.1
8,2023-01-07,4.7
9,2023-01-08,11.3
10,2023-01-09,0.1
11,2023-01-10,5.3
12,2023-01-11,2.9000000000000004
13,2023-01-12,7.0
14,2023-01-13,0.0
15,2023-01-14,11.4
16,2023-01-15,0.2
17,2023-01-16,13.5
18,2023-01-17,0.0
19,2023-01-18,0.2
20,2023-01-19,0.0
21,2023-01-20,0.1
22,2023-01-21,0.0
23,2023-01-22,0.1
24,2023-01-23,0.1
25,2023-01-24,0.0
26,2023-01-25,2.0
27,2023-01-26,0.0
28,2023-01-27,0.0
29,2023-01-28,0.0
30,2023-01-29,0.1
31,2023-01-30,0.1
32,2023-01-31,0.0
33,2023-02-01,0.0
34,2023-02-02,0.0
35,2023-02-03,0.0
36,2023-02-04,0.0
37,2023-02-05,0.0
38,2023-02-06,0.0
39,2023-02-07,0.1
40,2023-02-08,0.0
41,2023-02-09,0.0
42,2023-02-10,0.0
43,2023-02-11,0.0
44,2023-02-12,0.0
45,2023-02-13,0.0
46,2023-02-14,0.30000000000000004
47,2023-02-15,0.0
48,2023-02-16,0.6000000000000001
49,2023-02-17,0.0
50,2023-02-18,0.0
51,2023-02-19,0.0
52,2023-02-20,0.0
53,2023-02-21,0.1
54,2023-02-22,2.5
55,2023-02-23,0.2
56,2023-02-24,0.2
57,2023-02-25,0.0
58,2023-02-26,0.0
59,2023-02-27,0.0
60,2023-02-28,0.0
61,2023-03-01,0.1
62,2023-03-02,0.0
63,2023-03-03,0.0
64,2023-03-04,0.0
65,2023-03-05,0.0
66,2023-03-06,0.5
67,2023-03-07,6.0
68,2023-03-08,14.500000000000002
69,2023-03-09,7.8
0,2023-03-10,2.1
1,2023-03-11,1.4000000000000001
2,2023-03-12,0.6000000000000001
3,2023-03-13,0.2
4,2023-03-14,1.7
5,2023-03-15,3.7
6,2023-03-16,0.30000000000000004
7,2023-03-17,2.4000000000000004
8,2023-03-18,5.7
9,2023-03-19,0.6000000000000001
10,2023-03-20,1.7000000000000002
11,2023-03-21,1.0
12,2023-03-22,2.1
13,2023-03-23,2.2
14,2023-03-24,8.799999999999999
15,2023-03-25,0.5
16,2023-03-26,9.2
17,2023-03-27,0.0
18,2023-03-28,2.5999999999999996
19,2023-03-29,6.5
20,2023-03-30,3.0
0,2023-03-31,19.4
1,2023-04-01,1.5
2,2023-04-02,0.0
3,2023-04-03,0.0
4,2023-04-05,0.4
5,2023-04-06,10.3
6,2023-04-07,0.0
7,2023-04-08,0.0
8,2023-04-09,0.0
9,2023-04-10,11.299999999999999
10,2023-04-11,10.5
11,2023-04-12,1.4
12,2023-04-13,0.2
13,2023-04-14,7.5
14,2023-04-15,0.1
15,2023-04-16,0.0
16,2023-04-17,0.6
17,2023-04-18,0.0
18,2023-04-19,0.0
19,2023-04-20,2.8000000000000003
20,2023-04-21,3.9999999999999996
21,2023-04-22,0.0
22,2023-04-23,6.3999999999999995
23,2023-04-24,14.2
24,2023-04-25,0.0
25,2023-04-26,0.0
26,2023-04-27,9.200000000000001
27,2023-04-28,0.30000000000000004
28,2023-04-29,0.0
29,2023-04-30,0.5
0,2023-05-01,0.1
1,2023-05-02,0.0
2,2023-05-03,0.0
3,2023-05-04,0.0
4,2023-05-05,0.5
5,2023-05-06,6.9
6,2023-05-07,0.0
7,2023-05-08,7.8999999999999995
8,2023-05-09,6.7
9,2023-05-10,2.0
10,2023-05-11,0.2
11,2023-05-12,0.30000000000000004
12,2023-05-13,0.0
13,2023-05-14,0.0
14,2023-05-15,2.6999999999999997
15,2023-05-16,0.0
16,2023-05-17,0.0
17,2023-05-18,0.0
18,2023-05-19,0.0
19,2023-05-20,0.0
20,2023-05-21,0.0
21,2023-05-22,0.0
22,2023-05-23,0.0
23,2023-05-24,0.0
24,2023-05-25,0.0
0,2023-05-26,0.0
1,2023-05-27,0.0
2,2023-05-28,0.0
3,2023-05-29,0.0
4,2023-05-30,0.0
5,2023-05-31,0.0
6,2023-06-01,0.0
7,2023-06-02,0.0
8,2023-06-03,0.0
9,2023-06-04,0.0
10,2023-06-05,0.0
11,2023-06-06,0.0
12,2023-06-07,0.0
13,2023-06-08,0.0
14,2023-06-09,0.0
15,2023-06-10,0.0
16,2023-06-11,12.6
17,2023-06-12,0.7
18,2023-06-13,0.0
19,2023-06-14,0.0
20,2023-06-15,0.0
21,2023-06-16,0.0
22,2023-06-17,0.0
23,2023-06-18,4.3
24,2023-06-19,0.0
25,2023-06-20,7.700000000000001
26,2023-06-21,0.0
0,2023-06-22,0.0
1,2023-06-23,0.0
2,2023-06-24,0.0
3,2023-06-25,0.3
4,2023-06-26,0.0
5,2023-06-27,0.0
6,2023-06-28,0.1
7,2023-06-29,8.6
8,2023-06-30,0.0
9,2023-07-01,0.1
10,2023-07-02,0.0
11,2023-07-03,0.2
12,2023-07-04,17.4
13,2023-07-05,2.1
14,2023-07-06,0.0
15,2023-07-07,0.0
16,2023-07-08,0.7000000000000001
17,2023-07-09,0.0
18,2023-07-10,0.0
19,2023-07-11,1.0
20,2023-07-12,0.0
0,2023-07-13,0.7
1,2023-07-14,11.6
2,2023-07-15,0.0
3,2023-07-16,1.0
4,2023-07-17,0.1
5,2023-07-18,0.0
6,2023-07-19,0.0
7,2023-07-20,0.0
8,2023-07-21,0.0
9,2023-07-22,10.100000000000001
10,2023-07-23,0.2
11,2023-07-24,1.0
0,2023-07-25,0.1
1,2023-07-26,11.3
2,2023-07-27,1.2
3,2023-07-28,0.0
4,2023-07-29,0.2
5,2023-07-30,7.800000000000001
6,2023-07-31,3.0
7,2023-08-01,0.2
8,2023-08-02,32.8
9,2023-08-03,0.1
10,2023-08-04,0.0
11,2023-08-05,8.5
12,2023-08-06,0.0
13,2023-08-07,0.0
14,2023-08-08,3.5000000000000004
15,2023-08-09,0.0
16,2023-08-10,0.0
17,2023-08-11,0.0
18,2023-08-12,0.1
19,2023-08-13,0.0
20,2023-08-14,4.5
21,2023-08-15,0.0
22,2023-08-16,0.0
23,2023-08-17,0.0
24,2023-08-18,7.699999999999999
25,2023-08-19,0.1
26,2023-08-20,0.0
27,2023-08-21,0.0
28,2023-08-22,0.0
29,2023-08-23,0.0
30,2023-08-24,0.6
31,2023-08-25,0.0
0,2023-08-26,0.4
1,2023-08-27,0.0
2,2023-08-28,0.0
3,2023-08-29,0.1
4,2023-08-30,0.0
5,2023-08-31,0.4
6,2023-09-01,1.7000000000000002
7,2023-09-02,0.0
8,2023-09-03,0.0
9,2023-09-04,0.0
10,2023-09-05,0.0
11,2023-09-06,0.0
12,2023-09-07,0.0
13,2023-09-08,0.0
14,2023-09-09,0.0
15,2023-09-10,0.2
16,2023-09-11,0.0
17,2023-09-12,4.8
18,2023-09-13,0.0
19,2023-09-14,0.0
20,2023-09-15,0.0
21,2023-09-16,0.0
22,2023-09-17,6.800000000000001
23,2023-09-18,3.4000000000000004
24,2023-09-19,0.0
25,2023-09-20,31.6
26,2023-09-21,1.3
27,2023-09-22,0.2
28,2023-09-23,0.0
29,2023-09-24,0.0
30,2023-09-25,0.2
31,2023-09-26,0.0
32,2023-09-27,0.0
33,2023-09-28,1.1
34,2023-09-29,3.4
35,2023-09-30,0.0
36,2023-10-01,0.0
37,2023-10-02,4.8999999999999995
38,2023-10-03,0.0
39,2023-10-04,0.0
40,2023-10-05,0.0
41,2023-10-06,0.0
42,2023-10-07,0.0
43,2023-10-08,0.0
44,2023-10-09,0.0
45,2023-10-10,0.0
46,2023-10-11,3.7
47,2023-10-12,9.8
48,2023-10-13,14.8
49,2023-10-14,0.3
50,2023-10-15,0.0
51,2023-10-16,0.0
52,2023-10-17,0.0
53,2023-10-18,10.5
54,2023-10-19,11.6
55,2023-10-20,20.700000000000003
56,2023-10-21,3.0
57,2023-10-22,0.0
58,2023-10-23,0.0
59,2023-10-24,5.300000000000001
60,2023-10-25,1.5
61,2023-10-26,5.2
62,2023-10-27,0.5
63,2023-10-28,19.3
64,2023-10-29,5.3
65,2023-10-30,0.9999999999999999
66,2023-10-31,6.1
67,2023-11-01,9.3
68,2023-11-02,22.9
69,2023-11-03,0.8
70,2023-11-04,6.800000000000001
71,2023-11-05,0.1
72,2023-11-06,0.0
73,2023-11-07,0.1
0,2023-11-08,4.5
1,2023-11-09,1.0
2,2023-11-10,4.0
3,2023-11-11,0.0
4,2023-11-12,2.4
5,2023-11-13,16.1
6,2023-11-14,8.3
7,2023-11-15,0.0
8,2023-11-16,1.3
9,2023-11-17,0.5
10,2023-11-18,4.0
11,2023-11-19,0.2
12,2023-11-20,1.3
13,2023-11-21,0.30000000000000004
14,2023-11-22,0.0
15,2023-11-23,0.1
16,2023-11-24,0.0
17,2023-11-25,0.0
18,2023-11-26,3.1
19,2023-11-27,4.2
20,2023-11-28,0.0
21,2023-11-29,0.0
22,2023-11-30,0.0
23,2023-12-01,0.0
24,2023-12-02,0.0
25,2023-12-03,4.4
26,2023-12-04,8.2
27,2023-12-05,2.4
28,2023-12-06,0.0
29,2023-12-07,4.8
30,2023-12-08,0.1
0,2023-12-09,11.899999999999999
1,2023-12-10,2.5
2,2023-12-11,0.0
3,2023-12-12,14.4
4,2023-12-13,0.4
5,2023-12-14,0.8999999999999999
6,2023-12-15,0.0
7,2023-12-16,0.0
8,2023-12-17,0.0
9,2023-12-18,0.0
10,2023-12-19,13.5
11,2023-12-20,0.0
12,2023-12-21,0.1
13,2023-12-22,0.5
14,2023-12-23,0.0
15,2023-12-24,0.4
16,2023-12-25,3.2
17,2023-12-26,0.0
18,2023-12-27,4.0
19,2023-12-28,8.0
20,2023-12-29,0.0
21,2023-12-30,1.5
22,2023-12-31,7.2
23,2024-01-01,8.9
24,2024-01-02,5.5
25,2024-01-03,0.30000000000000004
26,2024-01-04,19.4
27,2024-01-05,1.0
28,2024-01-06,0.2
29,2024-01-07,0.0
30,2024-01-08,0.30000000000000004
31,2024-01-09,0.0
32,2024-01-10,0.0
33,2024-01-11,0.30000000000000004
34,2024-01-12,0.1
35,2024-01-13,0.0
36,2024-01-14,0.0
37,2024-01-15,0.0
38,2024-01-16,0.0
39,2024-01-17,0.0
40,2024-01-18,0.0
41,2024-01-19,0.0
42,2024-01-20,0.0
43,2024-01-21,8.1
44,2024-01-22,3.6000000000000005
45,2024-01-23,1.4000000000000001
46,2024-01-24,0.0
47,2024-01-25,0.0
48,2024-01-26,1.2
49,2024-01-27,0.0
50,2024-01-28,0.0
51,2024-01-29,0.0
52,2024-01-30,0.0
53,2024-01-31,0.0
54,2024-02-01,0.0
55,2024-02-02,0.0
56,2024-02-03,0.0
57,2024-02-04,0.4
58,2024-02-05,0.0
59,2024-02-06,4.8
60,2024-02-07,6.3
61,2024-02-08,22.900000000000002
62,2024-02-09,3.9000000000000004
63,2024-02-10,1.3
64,2024-02-11,0.30000000000000004
65,2024-02-12,0.0
66,2024-02-13,1.8
67,2024-02-14,0.5
68,2024-02-15,0.5
69,2024-02-16,0.8
70,2024-02-17,4.2
71,2024-02-18,12.900000000000002
72,2024-02-19,0.0
73,2024-02-20,0.0
74,2024-02-21,0.4
75,2024-02-22,0.0
76,2024-02-23,0.0
77,2024-02-24,0.0
78,2024-02-25,0.0
79,2024-02-26,0.4
80,2024-02-27,0.0
81,2024-02-28,0.1
82,2024-02-29,9.0
83,2024-03-01,9.2
0,2024-03-02,12.5
1,2024-03-03,0.0
2,2024-03-04,0.0
3,2024-03-05,0.1
4,2024-03-06,0.0
5,2024-03-07,0.0
6,2024-03-08,0.0
7,2024-03-09,0.4
8,2024-03-10,12.1
9,2024-03-11,1.4
10,2024-03-12,11.8
11,2024-03-13,0.0
12,2024-03-14,0.2
13,2024-03-15,1.8
14,2024-03-16,0.0
15,2024-03-17,3.4000000000000004
16,2024-03-18,0.0
17,2024-03-19,0.30000000000000004
18,2024-03-20,0.2
19,2024-03-21,0.0
20,2024-03-22,0.5
21,2024-03-23,0.9999999999999999
22,2024-03-24,0.0
23,2024-03-25,0.30000000000000004
24,2024-03-26,15.2
25,2024-03-27,1.8
26,2024-03-28,16.4
27,2024-03-29,1.4000000000000001
28,2024-03-30,0.0
29,2024-03-31,0.0
0,2024-04-01,2.1
1,2024-04-02,10.700000000000001
2,2024-04-03,1.9
3,2024-04-04,3.8
4,2024-04-05,3.3
5,2024-04-06,0.0
6,2024-04-07,0.0
7,2024-04-08,2.1
8,2024-04-09,0.8
9,2024-04-10,2.2
10,2024-04-11,0.0
11,2024-04-12,0.0
12,2024-04-13,0.0
13,2024-04-14,0.0
14,2024-04-15,2.4000000000000004
15,2024-04-16,0.9000000000000001
16,2024-04-17,0.0
0,2024-04-18,0.6000000000000001
1,2024-04-19,1.5
2,2024-04-20,0.0
3,2024-04-21,0.0
4,2024-04-22,1.2000000000000002
5,2024-04-23,0.6000000000000001
6,2024-04-24,0.0
7,2024-04-25,2.2
8,2024-04-26,0.0
9,2024-04-27,13.5
10,2024-04-28,14.000000000000002
11,2024-04-29,0.0
12,2024-04-30,0.0
13,2024-05-01,0.0
14,2024-05-02,9.8
15,2024-05-03,8.5
16,2024-05-04,0.0
17,2024-05-05,0.2
18,2024-05-06,4.2
19,2024-05-07,0.0
20,2024-05-08,0.0
21,2024-05-09,0.0
22,2024-05-10,0.0
23,2024-05-11,0.0
24,2024-05-12,0.0
25,2024-05-13,0.0
26,2024-05-14,3.1
27,2024-05-15,0.0
28,2024-05-16,0.1
29,2024-05-17,0.0
30,2024-05-18,0.1
31,2024-05-19,0.0
32,2024-05-20,0.0
33,2024-05-21,1.8
34,2024-05-22,6.5
35,2024-05-23,0.0
36,2024-05-24,0.0
37,2024-05-25,0.0
38,2024-05-26,7.6000000000000005
39,2024-05-27,0.0
40,2024-05-28,2.5
41,2024-05-29,0.1
42,2024-05-30,0.7
43,2024-05-31,0.0
44,2024-06-01,0.0
45,2024-06-02,0.0
46,2024-06-03,0.0
47,2024-06-04,0.0
48,2024-06-05,0.0
49,2024-06-06,0.0
50,2024-06-07,0.0
51,2024-06-08,0.0
52,2024-06-09,0.0
53,2024-06-10,3.6
54,2024-06-11,2.3000000000000003
55,2024-06-12,0.0
56,2024-06-13,2.1
57,2024-06-15,2.7
58,2024-06-16,0.2
59,2024-06-17,0.0
60,2024-06-18,0.0
61,2024-06-19,0.0
62,2024-06-20,0.0
63,2024-06-21,0.0
64,2024-06-22,0.1
65,2024-06-23,0.0
66,2024-06-24,0.2
67,2024-06-25,0.0
68,2024-06-26,0.0
69,2024-06-27,0.0
70,2024-06-28,0.0
71,2024-06-29,0.0
72,2024-06-30,0.9
73,2024-07-01,0.0
74,2024-07-02,0.0
75,2024-07-03,0.1
76,2024-07-04,0.0
77,2024-07-05,4.699999999999999
78,2024-07-06,10.7
79,2024-07-07,0.0
